filename,class_label,group_id,ai_probability,manipulationProbability,meanDifference,maxDifference,standardDeviation,edgeDensity,noiseMean,noiseStd,blurScore,sharpnessScore,blockSharpnessAverage,blockSharpnessStd
partially_ai_edited\AutoSplice\Forged_JPEG75\42183_2.jpg,Partially AI-Edited,,0.9983,0.4238,0.59,13,1.04,5.24,3.52,8.19,1004.15,54.89,1039.19,1206.83
partially_ai_edited\AutoSplice\Forged_JPEG75\42219_0.jpg,Partially AI-Edited,,0.9687,0.222,0.54,10,0.81,3.24,2.16,3.59,156.63,37.44,171.2,115.6
partially_ai_edited\AutoSplice\Forged_JPEG75\42219_1.jpg,Partially AI-Edited,,0.0208,0.1746,0.52,9,0.78,2.72,1.83,2.7,94.92,31.96,106.78,94.28
partially_ai_edited\AutoSplice\Forged_JPEG75\42299_0.jpg,Partially AI-Edited,,0.1936,0.1279,0.7,16,0.98,5.88,3.11,5.63,422.97,51.34,430.77,312.97
partially_ai_edited\AutoSplice\Forged_JPEG75\42357_2.jpg,Partially AI-Edited,,0.185,0.226,0.58,18,1.1,2.81,1.35,3.07,110.44,30.29,112.2,151.31
partially_ai_edited\AutoSplice\Forged_JPEG75\42401_2.jpg,Partially AI-Edited,,0.0,0.1589,1.62,24,1.64,18.18,9.39,11.39,2530.26,114.58,2545.84,1507.69
partially_ai_edited\AutoSplice\Forged_JPEG75\42407_2.jpg,Partially AI-Edited,,0.0383,0.2409,0.53,12,0.89,5.47,3.5,6.73,776.96,42.62,746.77,1015.15
partially_ai_edited\AutoSplice\Forged_JPEG75\42448_0.jpg,Partially AI-Edited,,0.6348,0.3302,0.9,23,1.36,6.95,2.93,4.88,318.88,51.81,328.69,282.04
partially_ai_edited\AutoSplice\Forged_JPEG75\42512_1.jpg,Partially AI-Edited,,0.0032,0.4319,0.7,30,1.2,6.33,3.51,7.53,622.1,56.47,636.35,594.74
partially_ai_edited\AutoSplice\Forged_JPEG75\42517_0.jpg,Partially AI-Edited,,0.6474,0.1827,1.0,15,1.05,21.03,7.25,7.21,1364.15,86.33,1382.17,838.01
partially_ai_edited\AutoSplice\Forged_JPEG75\42517_1.jpg,Partially AI-Edited,,0.9988,0.1851,1.03,23,1.09,21.24,7.44,7.6,1478.95,88.97,1506.87,875.08
partially_ai_edited\AutoSplice\Forged_JPEG75\42625_0.jpg,Partially AI-Edited,,0.998,0.1693,0.48,15,0.82,3.51,1.54,3.35,134.94,33.31,134.39,174.96
partially_ai_edited\AutoSplice\Forged_JPEG75\42625_2.jpg,Partially AI-Edited,,0.0108,0.2913,0.49,14,0.82,3.75,1.73,3.64,168.97,36.54,167.62,191.6
partially_ai_edited\AutoSplice\Forged_JPEG75\42680_1.jpg,Partially AI-Edited,,0.7047,0.2092,0.35,8,0.67,2.23,1.13,2.68,68.76,32.21,71.87,82.77
partially_ai_edited\AutoSplice\Forged_JPEG75\42935_2.jpg,Partially AI-Edited,,0.5508,0.2554,0.75,11,1.08,7.83,2.94,5.32,470.26,48.99,490.82,410.4
partially_ai_edited\AutoSplice\Forged_JPEG75\43088_1.jpg,Partially AI-Edited,,0.0009,0.3002,0.63,14,0.9,5.42,2.23,4.28,204.3,47.9,212.56,181.87
partially_ai_edited\AutoSplice\Forged_JPEG75\43326_1.jpg,Partially AI-Edited,,0.0002,0.3471,1.22,31,1.72,9.2,4.02,6.43,603.68,55.18,615.98,643.75
partially_ai_edited\AutoSplice\Forged_JPEG75\43366_0.jpg,Partially AI-Edited,,0.9445,0.2965,0.74,29,1.39,6.66,3.08,5.25,393.36,48.02,398.67,410.66
partially_ai_edited\AutoSplice\Forged_JPEG75\43578_0.jpg,Partially AI-Edited,,0.0005,0.2709,1.11,26,1.69,9.51,3.55,6.22,557.8,63.72,570.18,892.68
partially_ai_edited\AutoSplice\Forged_JPEG75\43680_2.jpg,Partially AI-Edited,,0.0,0.2994,1.2,23,1.54,14.2,9.02,12.45,2605.07,111.93,2558.02,1818.47
partially_ai_edited\AutoSplice\Forged_JPEG75\43701_2.jpg,Partially AI-Edited,,0.0,0.2925,1.22,21,1.55,14.88,6.9,9.21,1579.8,87.51,1448.61,1336.79
partially_ai_edited\AutoSplice\Forged_JPEG75\43821_0.jpg,Partially AI-Edited,,0.151,0.3709,0.62,17,1.23,4.12,1.95,4.62,223.65,37.61,231.82,228.31
partially_ai_edited\AutoSplice\Forged_JPEG75\43895_1.jpg,Partially AI-Edited,,0.9975,0.2223,0.51,13,0.85,5.21,2.2,4.47,314.18,38.1,339.23,356.69
partially_ai_edited\AutoSplice\Forged_JPEG75\43926_2.jpg,Partially AI-Edited,,0.0787,0.1272,0.41,9,0.75,2.84,1.68,4.08,209.08,37.4,204.45,295.35
partially_ai_edited\AutoSplice\Forged_JPEG75\44029_1.jpg,Partially AI-Edited,,0.4231,0.1578,0.66,9,0.89,8.72,3.1,4.89,300.5,61.45,314.03,323.38
partially_ai_edited\AutoSplice\Forged_JPEG75\44055_0.jpg,Partially AI-Edited,,0.0201,0.4133,0.84,23,1.46,5.66,3.2,6.55,507.77,52.21,544.46,492.59
partially_ai_edited\AutoSplice\Forged_JPEG75\44055_1.jpg,Partially AI-Edited,,0.9297,0.3396,0.76,30,1.44,5.62,3.12,6.78,536.02,53.41,562.35,484.02
partially_ai_edited\AutoSplice\Forged_JPEG75\44055_2.jpg,Partially AI-Edited,,0.0125,0.2558,0.48,13,0.84,4.71,2.7,6.45,480.72,43.31,507.9,453.08
partially_ai_edited\AutoSplice\Forged_JPEG75\44061_0.jpg,Partially AI-Edited,,0.6915,0.2947,0.41,11,0.8,3.64,1.7,4.25,205.16,33.18,216.17,284.08
partially_ai_edited\AutoSplice\Forged_JPEG75\44063_0.jpg,Partially AI-Edited,,0.0144,0.2765,0.51,13,0.82,7.77,2.66,4.79,292.21,54.57,315.1,321.84
partially_ai_edited\AutoSplice\Forged_JPEG75\44080_2.jpg,Partially AI-Edited,,0.0015,0.1734,0.78,33,1.08,8.11,3.16,5.52,445.27,64.9,393.07,484.58
partially_ai_edited\AutoSplice\Forged_JPEG75\44117_1.jpg,Partially AI-Edited,,0.0005,0.2956,0.72,19,1.05,9.35,5.13,8.66,1144.07,68.15,1166.51,1059.34
partially_ai_edited\AutoSplice\Forged_JPEG75\44154_0.jpg,Partially AI-Edited,,0.4215,0.3133,0.6,17,1.11,4.23,2.23,5.53,366.5,39.43,443.53,569.74
partially_ai_edited\AutoSplice\Forged_JPEG75\44154_1.jpg,Partially AI-Edited,,0.0668,0.3448,0.81,14,1.21,8.6,3.02,5.14,327.65,53.78,340.82,350.72
partially_ai_edited\AutoSplice\Forged_JPEG75\44240_2.jpg,Partially AI-Edited,,0.0457,0.2368,0.48,11,0.82,8.75,3.29,5.78,525.52,46.6,525.22,483.87
partially_ai_edited\AutoSplice\Forged_JPEG75\44275_1.jpg,Partially AI-Edited,,0.7819,0.0988,0.29,11,0.72,3.12,1.15,3.12,151.8,20.44,155.22,297.21
partially_ai_edited\AutoSplice\Forged_JPEG75\44282_2.jpg,Partially AI-Edited,,0.0007,0.1208,1.41,17,1.4,21.03,10.08,10.88,2876.62,124.0,2968.23,1594.18
partially_ai_edited\AutoSplice\Forged_JPEG75\44324_1.jpg,Partially AI-Edited,,0.9984,0.1762,0.45,11,0.75,3.45,1.98,4.01,169.31,37.7,167.33,240.35
partially_ai_edited\AutoSplice\Forged_JPEG75\44399_2.jpg,Partially AI-Edited,,0.7034,0.2625,0.62,20,1.25,2.99,1.86,4.17,230.13,28.64,235.58,278.46
partially_ai_edited\AutoSplice\Forged_JPEG75\44479_2.jpg,Partially AI-Edited,,0.0415,0.2542,0.77,34,1.4,5.83,2.97,5.79,452.68,51.29,457.46,519.67
partially_ai_edited\AutoSplice\Forged_JPEG75\44682_0.jpg,Partially AI-Edited,,0.0005,0.1575,0.94,19,1.32,7.63,4.21,7.57,736.47,64.61,776.66,689.29
partially_ai_edited\AutoSplice\Forged_JPEG75\44705_2.jpg,Partially AI-Edited,,0.7026,0.1951,0.58,11,0.91,4.53,2.34,4.43,206.87,47.8,218.36,150.9
partially_ai_edited\AutoSplice\Forged_JPEG75\44724_2.jpg,Partially AI-Edited,,0.1601,0.1527,0.37,12,0.67,3.14,2.19,4.56,269.69,34.04,247.82,493.17
partially_ai_edited\AutoSplice\Forged_JPEG75\44795_1.jpg,Partially AI-Edited,,0.0065,0.2032,1.28,13,1.33,20.56,8.62,10.0,2307.93,108.42,2356.39,1478.62
partially_ai_edited\AutoSplice\Forged_JPEG75\44906_2.jpg,Partially AI-Edited,,0.0,0.1951,0.34,6,0.61,5.5,1.74,2.74,82.8,41.8,81.27,72.79
partially_ai_edited\AutoSplice\Forged_JPEG75\44996_1.jpg,Partially AI-Edited,,0.3995,0.2301,0.8,24,1.34,5.63,3.13,5.38,416.55,44.87,480.23,451.24
partially_ai_edited\AutoSplice\Forged_JPEG75\44998_0.jpg,Partially AI-Edited,,0.0057,0.3061,0.6,10,0.85,3.63,1.59,2.89,93.97,42.55,91.32,78.79
partially_ai_edited\AutoSplice\Forged_JPEG75\45110_0.jpg,Partially AI-Edited,,0.9989,0.3785,0.61,19,1.19,6.46,2.39,5.47,448.26,35.98,461.19,633.77
partially_ai_edited\AutoSplice\Forged_JPEG75\45143_2.jpg,Partially AI-Edited,,0.0044,0.139,0.75,10,0.94,7.99,2.89,4.21,197.8,65.73,205.22,117.07
partially_ai_edited\AutoSplice\Forged_JPEG75\45260_1.jpg,Partially AI-Edited,,0.9784,0.0222,0.29,22,0.83,2.75,1.25,4.09,209.57,23.0,206.18,374.14
partially_ai_edited\AutoSplice\Forged_JPEG75\45288_1.jpg,Partially AI-Edited,,0.9772,0.0718,0.63,32,1.11,3.99,2.96,4.91,319.13,43.41,339.89,459.23
partially_ai_edited\AutoSplice\Forged_JPEG75\45338_2.jpg,Partially AI-Edited,,0.3984,0.2172,1.52,27,1.62,19.32,8.67,10.51,2541.9,105.93,2594.52,1825.62
partially_ai_edited\AutoSplice\Forged_JPEG75\45494_2.jpg,Partially AI-Edited,,0.0001,0.182,0.97,14,1.1,13.59,7.97,9.81,1721.86,96.75,1632.23,1029.72
partially_ai_edited\AutoSplice\Forged_JPEG75\45524_1.jpg,Partially AI-Edited,,0.0098,0.2193,0.98,21,1.43,12.5,5.02,7.12,711.92,89.85,737.52,605.16
partially_ai_edited\AutoSplice\Forged_JPEG75\45548_2.jpg,Partially AI-Edited,,0.007,0.1645,0.45,10,0.72,5.33,2.89,4.96,335.98,44.58,320.22,453.8
partially_ai_edited\AutoSplice\Forged_JPEG75\45620_0.jpg,Partially AI-Edited,,0.007,0.3549,0.56,15,0.88,6.17,4.06,7.15,742.53,54.42,765.09,774.58
partially_ai_edited\AutoSplice\Forged_JPEG75\45694_2.jpg,Partially AI-Edited,,0.9044,0.25,0.56,33,0.81,7.1,2.8,4.1,194.57,60.75,207.92,220.99
partially_ai_edited\AutoSplice\Forged_JPEG75\45749_0.jpg,Partially AI-Edited,,0.9989,0.1175,0.47,13,0.75,1.7,1.77,2.98,114.86,30.3,105.16,174.21
partially_ai_edited\AutoSplice\Forged_JPEG75\45770_0.jpg,Partially AI-Edited,,0.0157,0.2119,0.53,45,1.02,3.48,1.56,3.08,91.4,32.04,81.95,83.99
partially_ai_edited\AutoSplice\Forged_JPEG75\45770_2.jpg,Partially AI-Edited,,0.7753,0.094,0.53,47,0.96,2.3,1.32,2.42,59.51,29.51,55.06,81.61
partially_ai_edited\AutoSplice\Forged_JPEG75\45781_2.jpg,Partially AI-Edited,,0.3493,0.1319,0.37,27,0.89,3.0,1.45,4.09,159.9,30.62,152.67,229.14
partially_ai_edited\AutoSplice\Forged_JPEG75\45784_0.jpg,Partially AI-Edited,,0.0111,0.2883,0.6,17,0.88,4.83,2.34,4.95,265.52,48.59,272.6,336.28
partially_ai_edited\AutoSplice\Forged_JPEG75\45784_2.jpg,Partially AI-Edited,,0.1432,0.1533,0.45,8,0.72,2.57,1.26,2.66,70.56,35.08,74.47,85.4
partially_ai_edited\AutoSplice\Forged_JPEG75\45792_2.jpg,Partially AI-Edited,,0.0001,0.4305,1.64,21,1.84,20.95,12.35,15.14,5116.33,140.18,5207.34,4197.44
partially_ai_edited\AutoSplice\Forged_JPEG75\45807_0.jpg,Partially AI-Edited,,0.9997,0.1425,0.53,38,1.09,3.0,1.65,3.87,180.19,32.62,184.92,180.38
partially_ai_edited\AutoSplice\Forged_JPEG75\45883_1.jpg,Partially AI-Edited,,0.2275,0.2589,0.79,13,1.04,6.3,2.88,5.45,436.47,52.27,443.0,461.98
partially_ai_edited\AutoSplice\Forged_JPEG75\46104_0.jpg,Partially AI-Edited,,0.0362,0.2492,0.58,11,0.84,3.79,1.79,2.7,83.03,38.64,85.5,57.28
partially_ai_edited\AutoSplice\Forged_JPEG75\46307_1.jpg,Partially AI-Edited,,0.4933,0.2612,0.28,12,0.72,2.49,1.63,5.5,366.79,27.05,383.6,516.31
partially_ai_edited\AutoSplice\Forged_JPEG75\46344_0.jpg,Partially AI-Edited,,0.0014,0.3237,0.66,25,1.05,4.66,2.27,4.34,268.05,45.34,239.13,377.35
partially_ai_edited\AutoSplice\Forged_JPEG75\46344_2.jpg,Partially AI-Edited,,0.0275,0.2369,0.49,12,0.79,3.58,1.63,2.79,93.44,40.59,87.71,115.56
partially_ai_edited\AutoSplice\Forged_JPEG75\46425_2.jpg,Partially AI-Edited,,0.9601,0.021,0.3,14,0.67,1.69,0.99,3.13,110.96,18.96,99.5,208.0
partially_ai_edited\AutoSplice\Forged_JPEG75\46499_1.jpg,Partially AI-Edited,,0.0126,0.3679,0.58,14,0.94,5.2,2.54,5.36,353.29,56.61,367.76,445.61
partially_ai_edited\AutoSplice\Forged_JPEG75\46634_0.jpg,Partially AI-Edited,,0.0158,0.2092,0.83,23,1.22,5.4,3.33,5.47,391.06,52.55,478.35,423.07
partially_ai_edited\AutoSplice\Forged_JPEG75\46645_2.jpg,Partially AI-Edited,,0.0,0.0994,1.37,15,1.48,19.9,9.84,11.61,2990.78,117.04,3083.9,1286.93
partially_ai_edited\AutoSplice\Forged_JPEG75\46674_0.jpg,Partially AI-Edited,,0.0235,0.1202,0.55,10,0.84,4.28,1.73,2.72,78.63,39.16,85.72,60.78
partially_ai_edited\AutoSplice\Forged_JPEG75\46957_1.jpg,Partially AI-Edited,,0.0689,0.4133,0.69,27,1.24,3.91,1.72,3.72,143.97,42.44,154.22,159.31
partially_ai_edited\AutoSplice\Forged_JPEG75\47176_1.jpg,Partially AI-Edited,,0.4766,0.2956,0.41,8,0.67,7.12,3.73,6.81,536.73,70.71,583.1,482.77
partially_ai_edited\AutoSplice\Forged_JPEG75\47176_2.jpg,Partially AI-Edited,,0.9394,0.2695,0.41,13,0.75,6.27,3.81,7.68,726.76,68.95,765.92,784.18
partially_ai_edited\AutoSplice\Forged_JPEG75\47195_2.jpg,Partially AI-Edited,,0.9456,0.2546,0.39,10,0.78,4.66,1.78,4.48,241.8,32.7,246.82,316.24
partially_ai_edited\AutoSplice\Forged_JPEG75\47215_2.jpg,Partially AI-Edited,,0.2651,0.205,0.47,10,0.81,0.77,1.2,2.64,95.13,16.38,84.69,117.23
partially_ai_edited\AutoSplice\Forged_JPEG75\47410_0.jpg,Partially AI-Edited,,0.0344,0.3996,0.7,23,1.23,6.04,2.72,5.33,434.71,44.33,446.47,337.53
partially_ai_edited\AutoSplice\Forged_JPEG75\47614_0.jpg,Partially AI-Edited,,0.9039,0.2542,0.48,14,0.92,4.6,2.1,5.52,379.93,39.44,390.67,897.1
partially_ai_edited\AutoSplice\Forged_JPEG75\47697_1.jpg,Partially AI-Edited,,0.9788,0.2416,0.61,22,1.11,4.77,2.43,5.72,477.35,47.76,443.64,619.46
partially_ai_edited\AutoSplice\Forged_JPEG75\47749_0.jpg,Partially AI-Edited,,0.9133,0.1736,0.64,15,0.98,7.21,2.89,4.64,256.37,49.12,263.25,216.33
partially_ai_edited\AutoSplice\Forged_JPEG75\47844_1.jpg,Partially AI-Edited,,0.7215,0.2634,0.69,19,1.07,4.14,2.01,4.33,227.96,43.35,232.64,231.72
partially_ai_edited\AutoSplice\Forged_JPEG75\47888_1.jpg,Partially AI-Edited,,0.1473,0.314,0.72,19,1.07,8.02,2.93,5.22,297.92,59.51,307.26,387.32
partially_ai_edited\AutoSplice\Forged_JPEG75\47968_1.jpg,Partially AI-Edited,,0.062,0.4598,0.48,12,0.89,2.45,1.29,3.44,136.79,25.78,123.17,286.11
partially_ai_edited\AutoSplice\Forged_JPEG75\48125_1.jpg,Partially AI-Edited,,0.0016,0.3921,0.54,14,0.86,4.83,2.05,4.3,197.46,44.96,202.93,191.58
partially_ai_edited\AutoSplice\Forged_JPEG75\48216_2.jpg,Partially AI-Edited,,0.7276,0.0389,0.64,34,1.51,1.7,1.01,2.64,78.04,22.36,80.73,144.05
partially_ai_edited\AutoSplice\Forged_JPEG75\48251_0.jpg,Partially AI-Edited,,0.0001,0.1516,0.43,8,0.69,5.0,2.3,3.77,146.21,48.58,151.7,122.45
partially_ai_edited\AutoSplice\Forged_JPEG75\48358_1.jpg,Partially AI-Edited,,0.0001,0.3426,0.78,13,1.1,7.27,3.31,6.07,520.25,51.99,469.07,589.23
partially_ai_edited\AutoSplice\Forged_JPEG75\48610_1.jpg,Partially AI-Edited,,0.009,0.2148,0.6,16,0.89,3.26,2.45,3.34,185.69,37.48,186.27,164.67
partially_ai_edited\AutoSplice\Forged_JPEG75\48638_1.jpg,Partially AI-Edited,,0.0014,0.2337,0.4,11,0.83,3.39,1.79,4.76,256.55,33.49,237.29,295.51
partially_ai_edited\AutoSplice\Forged_JPEG75\48673_0.jpg,Partially AI-Edited,,0.0012,0.1218,0.51,12,0.75,5.77,2.58,4.17,201.96,53.36,210.97,261.36
partially_ai_edited\AutoSplice\Forged_JPEG75\48778_1.jpg,Partially AI-Edited,,0.0001,0.1179,0.97,19,1.11,12.15,4.87,6.03,552.41,77.57,575.04,284.95
partially_ai_edited\AutoSplice\Forged_JPEG75\48843_2.jpg,Partially AI-Edited,,0.997,0.2397,0.61,19,1.2,3.9,1.65,3.65,153.72,29.45,147.22,182.12
partially_ai_edited\AutoSplice\Forged_JPEG75\49019_0.jpg,Partially AI-Edited,,0.1721,0.026,0.43,20,0.83,5.3,2.17,4.69,385.89,33.18,343.12,634.91
partially_ai_edited\AutoSplice\Forged_JPEG75\49113_2.jpg,Partially AI-Edited,,0.219,0.2928,0.58,13,0.9,5.18,2.19,3.82,185.02,46.56,192.91,173.37
partially_ai_edited\AutoSplice\Forged_JPEG75\49323_1.jpg,Partially AI-Edited,,0.5987,0.1647,0.45,17,0.88,2.21,1.52,4.5,196.55,38.73,201.34,274.2
partially_ai_edited\AutoSplice\Forged_JPEG75\49478_0.jpg,Partially AI-Edited,,0.1512,0.4163,0.39,12,0.76,2.55,2.02,5.16,384.41,31.96,362.75,325.57
partially_ai_edited\AutoSplice\Forged_JPEG75\49516_0.jpg,Partially AI-Edited,,0.0946,0.3568,0.48,13,0.83,4.72,2.17,4.67,280.04,36.95,292.27,327.43
partially_ai_edited\AutoSplice\Forged_JPEG75\49708_2.jpg,Partially AI-Edited,,0.0001,0.156,0.44,9,0.75,4.34,1.82,3.85,165.69,39.39,163.31,206.76
partially_ai_edited\AutoSplice\Forged_JPEG75\49726_0.jpg,Partially AI-Edited,,0.0361,0.086,0.78,41,1.25,6.31,3.02,5.28,398.67,56.49,465.6,523.15
partially_ai_edited\AutoSplice\Forged_JPEG75\49886_2.jpg,Partially AI-Edited,,0.0006,0.1335,0.89,10,1.02,12.16,4.48,5.29,375.92,80.78,410.19,214.51
partially_ai_edited\AutoSplice\Forged_JPEG75\49998_2.jpg,Partially AI-Edited,,0.8783,0.1695,0.37,27,0.7,1.37,1.09,2.01,47.1,25.15,52.2,77.17
partially_ai_edited\AutoSplice\Forged_JPEG75\50165_0.jpg,Partially AI-Edited,,0.0013,0.2862,0.73,35,1.4,7.91,4.21,7.92,898.53,55.73,925.98,1043.37
partially_ai_edited\AutoSplice\Forged_JPEG75\50301_1.jpg,Partially AI-Edited,,0.0813,0.1907,0.3,6,0.56,3.53,1.42,2.38,57.92,37.89,66.64,39.19
partially_ai_edited\AutoSplice\Forged_JPEG75\50593_0.jpg,Partially AI-Edited,,0.0274,0.3168,0.72,27,1.32,3.96,1.98,4.46,254.07,40.79,263.99,381.2
partially_ai_edited\AutoSplice\Forged_JPEG75\50593_1.jpg,Partially AI-Edited,,0.9875,0.3713,0.57,18,0.96,4.17,2.34,5.41,331.77,45.8,346.7,405.83
partially_ai_edited\AutoSplice\Forged_JPEG75\50726_0.jpg,Partially AI-Edited,,0.0131,0.1863,0.55,14,0.84,4.52,2.61,4.46,316.66,40.58,322.92,463.9
partially_ai_edited\AutoSplice\Forged_JPEG75\50870_2.jpg,Partially AI-Edited,,0.0114,0.2359,0.75,26,1.11,4.36,2.39,5.03,295.06,47.27,304.04,392.3
partially_ai_edited\AutoSplice\Forged_JPEG75\51236_0.jpg,Partially AI-Edited,,0.0272,0.1262,1.3,27,1.51,15.02,4.94,5.77,502.36,97.91,524.25,263.23
partially_ai_edited\AutoSplice\Forged_JPEG75\51264_0.jpg,Partially AI-Edited,,0.1517,0.3741,0.68,13,0.96,9.28,4.9,8.13,1082.66,59.08,1115.55,1146.91
partially_ai_edited\AutoSplice\Forged_JPEG75\51323_0.jpg,Partially AI-Edited,,0.001,0.2141,1.09,31,1.53,7.11,5.19,9.52,1109.19,79.9,1141.01,798.09
partially_ai_edited\AutoSplice\Forged_JPEG75\51458_1.jpg,Partially AI-Edited,,0.1204,0.3072,0.73,16,1.04,5.86,3.14,7.62,717.7,56.6,685.93,1416.59
partially_ai_edited\AutoSplice\Forged_JPEG75\51544_0.jpg,Partially AI-Edited,,0.9826,0.3178,0.55,12,0.94,3.05,1.5,3.72,181.0,30.5,172.98,230.64
partially_ai_edited\AutoSplice\Forged_JPEG75\51724_2.jpg,Partially AI-Edited,,0.9942,0.2447,0.79,27,1.66,4.2,2.98,8.25,764.0,47.74,786.46,718.97
partially_ai_edited\AutoSplice\Forged_JPEG75\51726_0.jpg,Partially AI-Edited,,0.8597,0.1648,1.02,11,1.08,18.42,6.28,7.49,863.33,107.45,921.91,814.38
partially_ai_edited\AutoSplice\Forged_JPEG75\51738_1.jpg,Partially AI-Edited,,0.0806,0.1762,0.38,11,0.75,4.4,1.83,3.83,200.54,31.75,204.4,274.78
partially_ai_edited\AutoSplice\Forged_JPEG75\51780_0.jpg,Partially AI-Edited,,0.0,0.1865,0.87,20,1.25,8.85,5.46,10.43,1592.89,68.64,1616.15,1385.27
partially_ai_edited\AutoSplice\Forged_JPEG75\51797_0.jpg,Partially AI-Edited,,0.0135,0.2216,0.37,8,0.68,4.26,1.8,3.65,183.36,36.33,202.07,149.88
partially_ai_edited\AutoSplice\Forged_JPEG75\51818_0.jpg,Partially AI-Edited,,0.1103,0.2254,1.29,40,2.19,14.62,10.4,14.44,2996.38,135.34,3115.03,1377.71
partially_ai_edited\AutoSplice\Forged_JPEG75\51965_0.jpg,Partially AI-Edited,,0.0002,0.1348,1.41,21,1.56,22.57,10.92,11.83,3662.66,111.06,3689.4,1399.87
partially_ai_edited\AutoSplice\Forged_JPEG75\51965_1.jpg,Partially AI-Edited,,0.0001,0.1415,1.44,24,1.6,22.36,11.24,11.98,3729.3,116.98,3762.05,1441.35
partially_ai_edited\AutoSplice\Forged_JPEG75\52109_2.jpg,Partially AI-Edited,,0.0036,0.2283,0.84,23,1.35,5.33,3.08,6.32,469.21,49.08,496.0,589.97
partially_ai_edited\AutoSplice\Forged_JPEG75\52142_2.jpg,Partially AI-Edited,,0.8633,0.2671,0.52,14,0.99,4.75,2.94,7.51,616.21,47.88,637.64,750.55
partially_ai_edited\AutoSplice\Forged_JPEG75\52444_1.jpg,Partially AI-Edited,,0.0041,0.3898,0.48,14,0.91,3.77,1.98,5.13,285.92,38.15,294.59,377.13
partially_ai_edited\AutoSplice\Forged_JPEG75\52812_0.jpg,Partially AI-Edited,,0.0027,0.4298,0.77,25,1.26,4.6,2.48,5.96,410.66,42.77,414.0,417.68
partially_ai_edited\AutoSplice\Forged_JPEG75\53114_1.jpg,Partially AI-Edited,,0.0446,0.1985,0.76,17,0.96,7.59,3.72,5.84,445.38,57.28,399.73,503.0
partially_ai_edited\AutoSplice\Forged_JPEG75\53237_1.jpg,Partially AI-Edited,,0.2065,0.3216,0.92,27,1.37,8.62,3.76,6.55,592.09,71.56,582.0,545.44
partially_ai_edited\AutoSplice\Forged_JPEG75\53237_2.jpg,Partially AI-Edited,,0.0064,0.2849,0.99,34,1.5,8.57,3.21,4.93,312.75,66.57,383.75,353.97
partially_ai_edited\AutoSplice\Forged_JPEG75\53333_2.jpg,Partially AI-Edited,,0.0345,0.1829,0.59,13,0.9,5.79,2.62,5.22,334.91,48.84,347.37,373.1
partially_ai_edited\AutoSplice\Forged_JPEG75\53436_1.jpg,Partially AI-Edited,,0.0377,0.3209,0.52,15,0.98,6.71,2.6,5.76,460.65,43.85,479.8,514.15
partially_ai_edited\AutoSplice\Forged_JPEG75\53443_1.jpg,Partially AI-Edited,,0.0,0.2211,1.76,16,1.83,25.39,14.6,16.09,7079.9,160.44,7321.16,4765.76
partially_ai_edited\AutoSplice\Forged_JPEG75\53529_0.jpg,Partially AI-Edited,,0.8119,0.2502,0.73,23,1.08,7.9,3.27,4.99,415.35,56.79,428.22,679.26
partially_ai_edited\AutoSplice\Forged_JPEG75\53614_2.jpg,Partially AI-Edited,,0.9871,0.3751,0.5,17,0.99,3.94,1.68,4.13,192.59,34.35,195.72,274.82
partially_ai_edited\AutoSplice\Forged_JPEG75\53689_2.jpg,Partially AI-Edited,,0.0093,0.3425,0.56,13,0.85,4.28,2.2,4.51,229.83,43.25,237.02,336.55
partially_ai_edited\AutoSplice\Forged_JPEG75\53700_0.jpg,Partially AI-Edited,,0.0742,0.2,0.66,10,0.91,7.5,3.09,5.04,262.08,66.55,282.67,233.73
partially_ai_edited\AutoSplice\Forged_JPEG75\53828_1.jpg,Partially AI-Edited,,0.9585,0.1761,0.58,10,0.86,9.11,4.98,8.35,991.18,67.06,1017.69,882.47
partially_ai_edited\AutoSplice\Forged_JPEG75\53869_1.jpg,Partially AI-Edited,,0.0021,0.2419,0.71,29,1.44,6.27,4.74,12.66,2378.14,66.99,2115.94,3626.95
partially_ai_edited\AutoSplice\Forged_JPEG75\53897_2.jpg,Partially AI-Edited,,0.9223,0.2022,0.39,9,0.61,5.88,3.2,5.47,358.64,58.36,367.6,452.43
partially_ai_edited\AutoSplice\Forged_JPEG75\53911_1.jpg,Partially AI-Edited,,0.0344,0.1228,0.43,8,0.68,2.85,1.78,2.76,97.88,28.74,99.95,86.61
partially_ai_edited\AutoSplice\Forged_JPEG75\53930_2.jpg,Partially AI-Edited,,0.0031,0.1174,1.75,18,1.7,25.39,14.14,15.32,6582.7,150.14,6679.79,4641.19
partially_ai_edited\AutoSplice\Forged_JPEG75\53947_1.jpg,Partially AI-Edited,,0.0,0.3597,0.73,12,1.01,8.1,5.12,7.65,826.86,68.31,840.49,461.41
partially_ai_edited\AutoSplice\Forged_JPEG75\53969_2.jpg,Partially AI-Edited,,0.001,0.2195,0.68,19,1.39,5.78,3.64,9.4,1196.77,43.05,1333.68,2243.52
partially_ai_edited\AutoSplice\Forged_JPEG75\54038_1.jpg,Partially AI-Edited,,0.5779,0.1309,0.63,17,0.87,3.51,1.78,2.87,102.29,42.65,109.47,120.8
partially_ai_edited\AutoSplice\Forged_JPEG75\54102_1.jpg,Partially AI-Edited,,0.0149,0.1957,0.54,12,0.85,3.28,1.71,3.3,144.29,36.79,186.98,275.62
